age,height,weight,heart_rate,workout_type,workout_duration
34,162,56,178,Cycling,105
21,163,102,126,Yoga,42
33,192,111,160,Cycling,81
54,164,88,121,Running,33
29,151,101,134,HIIT,54
41,167,115,156,HIIT,103
49,155,51,141,Yoga,11
26,173,83,136,Running,26
47,163,56,145,HIIT,97
47,164,82,133,Cardio,28
55,156,102,163,Strength,31
36,160,64,109,Yoga,23
24,185,117,92,Cardio,60
20,195,105,161,Strength,115
42,187,86,157,Cardio,92
27,186,71,173,Cardio,15
28,182,84,161,Strength,10
45,163,112,121,Cycling,79
55,167,85,146,HIIT,75
22,183,75,168,Yoga,115
21,150,117,159,Running,29
39,164,77,150,Cycling,109
35,159,51,84,Cycling,64
30,151,87,93,Running,33
29,182,78,84,Running,12
25,166,104,136,HIIT,17
49,176,73,114,Cardio,15
30,181,114,145,Yoga,69
50,191,79,145,Strength,89
39,183,111,113,HIIT,37
42,190,88,127,Running,38
26,190,57,146,Cardio,92
19,150,101,114,Strength,38
46,161,114,121,Strength,71
42,163,79,115,Strength,81
34,197,73,171,Cardio,117
53,155,61,99,Strength,72
46,159,62,152,Yoga,72
23,184,63,143,HIIT,21
20,199,94,97,HIIT,118
58,179,103,111,Running,84
50,196,70,93,Cardio,44
36,169,101,92,Cycling,119
38,195,81,176,Cycling,13
34,166,59,130,HIIT,118
51,185,114,151,Strength,65
54,185,51,110,HIIT,58
34,164,96,147,Running,43
30,195,66,175,Cycling,24
39,163,76,97,Cardio,100
28,169,114,143,Strength,61
21,158,93,107,Strength,63
53,181,110,102,Running,68
21,156,99,119,Strength,53
33,193,107,117,Cycling,41
34,179,109,146,HIIT,85
49,181,110,104,HIIT,115
46,180,105,127,Running,117
44,157,100,156,Yoga,44
49,196,57,92,Yoga,25
44,192,113,170,Strength,108
27,184,109,140,Cardio,64
18,199,75,111,HIIT,46
48,185,106,157,Strength,106
53,159,91,151,Running,77
22,190,119,144,Cycling,41
44,190,93,179,Yoga,108
39,152,59,143,HIIT,52
55,189,55,160,HIIT,73
27,199,64,137,Running,47
51,162,58,91,Strength,50
45,151,100,122,Yoga,95
57,151,97,114,Running,104
23,186,61,80,Cardio,18
54,178,118,109,Yoga,93
38,199,59,129,Yoga,73
35,188,54,127,Yoga,38
29,194,52,110,Running,100
29,193,105,173,Running,101
26,192,98,154,HIIT,39
30,186,110,141,Yoga,94
40,183,106,127,Cycling,22
19,192,73,133,Cardio,62
34,182,52,101,Cardio,105
27,173,116,85,HIIT,102
26,177,85,164,HIIT,115
20,157,117,179,HIIT,20
37,179,119,95,Cycling,115
44,164,111,145,Yoga,108
49,162,63,151,Yoga,39
21,152,56,137,Cardio,20
25,170,112,140,Strength,104
46,184,94,153,Strength,75
56,170,71,163,Strength,64
56,152,69,174,Cardio,109
19,179,60,178,Running,79
54,159,116,158,HIIT,119
51,165,92,98,Yoga,17
38,172,65,173,HIIT,31
38,162,119,150,Cycling,106
23,194,105,177,Strength,114
49,170,83,150,Cardio,113
29,197,87,132,Running,27
46,158,97,177,Running,12
30,166,87,151,Cycling,64
29,160,75,88,Cycling,68
22,187,107,117,Strength,83
40,195,58,132,Yoga,47
23,180,65,88,Yoga,119
54,184,70,142,HIIT,66
58,172,119,81,Cardio,113
56,160,88,158,HIIT,51
26,172,119,152,Running,102
30,194,99,151,Cardio,41
32,187,91,89,Strength,27
49,174,90,167,Yoga,15
50,180,82,170,Running,114
25,171,116,109,Running,18
34,197,66,127,Strength,101
47,196,67,172,Strength,36
41,197,91,155,Strength,23
19,184,72,114,Running,70
31,165,109,90,HIIT,10
33,156,62,129,Yoga,90
40,154,92,130,Yoga,10
29,188,64,80,Cycling,46
35,172,52,108,Yoga,114
47,190,72,84,HIIT,48
52,164,100,120,Cycling,84
38,162,62,179,Cycling,104
44,192,51,97,Running,46
22,194,51,105,HIIT,51
49,195,91,110,Yoga,78
34,189,83,142,Strength,20
46,194,51,165,Strength,12
33,165,84,159,Running,119
25,177,104,101,Cardio,71
37,158,91,176,Cycling,111
59,189,59,100,Running,93
44,172,76,163,Running,86
42,156,116,121,HIIT,35
56,157,87,96,Strength,80
29,159,50,84,HIIT,116
39,197,65,124,HIIT,88
31,166,99,132,Running,70
22,167,62,83,HIIT,54
47,173,72,100,Running,45
32,186,85,105,HIIT,63
24,152,83,171,Cardio,41
59,174,71,109,Strength,17
34,180,60,166,Strength,118
55,172,117,172,HIIT,64
40,199,100,108,Cardio,11
38,154,67,84,Yoga,70
24,185,66,99,Strength,36
32,199,77,84,HIIT,40
54,150,119,94,Cycling,38
30,158,102,177,Cardio,29
18,157,71,93,Strength,75
53,194,105,169,Running,78
43,156,64,138,HIIT,96
47,166,85,133,Cycling,43
25,160,87,147,HIIT,78
46,155,52,172,Strength,48
58,151,62,82,Strength,60
32,179,93,173,Running,29
31,161,56,108,Cycling,44
39,195,63,163,Cycling,10
32,170,105,143,Running,16
43,161,103,89,Yoga,74
37,187,96,99,Cycling,62
28,191,101,116,Cardio,60
59,164,72,102,Cycling,50
49,172,54,149,Strength,101
41,172,85,94,Strength,58
48,160,58,176,HIIT,65
31,185,82,112,Yoga,16
58,175,73,122,Cardio,62
55,185,87,88,Cycling,40
43,189,51,138,Running,92
33,188,51,178,Yoga,82
25,187,102,173,Running,84
47,179,101,174,Yoga,12
56,181,70,85,HIIT,89
47,157,116,177,Running,74
20,166,62,88,HIIT,61
50,199,110,115,HIIT,77
29,194,52,144,Running,27
44,171,118,151,Running,81
24,187,56,117,Strength,42
43,171,117,91,Running,111
23,163,55,150,Cardio,15
57,178,114,101,Yoga,16
43,161,78,131,Running,23
46,187,95,161,Strength,90
23,198,113,153,Cardio,106
46,174,106,102,HIIT,117
53,153,88,175,Cardio,11
50,162,118,141,Running,98
52,196,106,86,Cycling,104
56,164,68,93,Cycling,58
34,162,97,112,Running,94
35,150,77,138,Yoga,41
58,153,64,163,Strength,89
24,172,93,91,HIIT,89
27,182,98,118,Yoga,85
21,184,110,150,HIIT,46
23,165,103,121,Yoga,20
36,199,52,147,Yoga,109
28,177,112,126,Cycling,87
32,199,74,135,Strength,62
57,177,110,175,Cycling,86
29,175,56,153,Cycling,47
34,152,64,112,Strength,92
50,181,73,85,Yoga,98
26,153,101,108,Yoga,22
28,192,52,105,HIIT,105
58,151,118,143,Strength,93
33,162,53,91,Running,58
58,158,60,160,Cardio,66
21,185,73,108,HIIT,111
53,180,116,156,Yoga,90
39,157,82,119,HIIT,42
44,151,61,124,Cardio,93
59,170,69,80,Cycling,92
37,195,99,178,Running,33
58,150,117,82,Cycling,46
20,185,113,103,Yoga,17
39,187,111,161,HIIT,67
39,179,61,142,Running,75
33,192,77,107,Cycling,84
19,174,110,137,HIIT,66
32,158,58,164,Cardio,83
32,194,67,138,HIIT,36
44,157,100,97,Strength,68
37,184,91,136,Cardio,48
33,167,53,145,HIIT,10
49,175,90,177,Cycling,98
44,188,53,145,Cardio,110
37,162,98,106,Yoga,27
34,191,102,147,HIIT,23
41,165,79,125,Running,44
29,176,64,170,Running,20
45,165,78,88,Cycling,40
39,178,51,170,Running,44
41,157,95,106,Yoga,54
30,194,96,155,Strength,73
54,186,95,135,HIIT,88
57,154,65,165,Yoga,71
43,192,98,139,Yoga,33
38,171,78,137,Cardio,98
28,186,110,124,Yoga,116
58,185,66,124,Cardio,86
33,186,92,171,HIIT,98
34,156,88,174,HIIT,113
45,180,97,164,Cardio,15
28,164,67,120,Yoga,47
26,190,116,141,Running,64
24,168,56,90,Running,25
22,154,100,102,Running,87
42,162,101,90,Strength,18
42,185,60,87,Cardio,48
30,191,56,84,Yoga,57
30,170,110,150,Cardio,112
30,173,114,178,Yoga,68
41,160,115,122,Cardio,17
38,181,53,98,Strength,95
58,156,69,84,Yoga,100
20,164,91,146,HIIT,47
44,194,55,157,Yoga,26
57,176,96,155,Running,52
29,196,84,157,Strength,116
20,174,115,103,Yoga,114
59,161,119,81,HIIT,63
57,167,108,160,Strength,41
51,157,106,148,Yoga,15
35,191,56,134,HIIT,21
47,160,91,163,Yoga,113
36,150,82,129,Cycling,50
53,162,64,143,Running,113
44,195,75,95,Cardio,22
38,192,116,119,Strength,68
20,198,100,160,Cycling,75
24,194,53,138,Cardio,86
26,181,97,166,Running,90
29,174,107,105,HIIT,22
47,153,115,85,Yoga,78
40,155,52,98,HIIT,10
21,154,66,176,Running,34
52,167,74,98,Cardio,87
55,184,91,174,Running,36
59,159,93,178,Cycling,22
47,173,106,169,Cycling,105
55,150,59,164,HIIT,25
50,155,69,127,Running,21
54,179,96,179,Cardio,119
49,180,114,123,Cardio,34
58,160,85,175,Cycling,65
24,179,108,101,Running,114
18,197,81,139,Yoga,49
49,155,70,161,HIIT,111
50,199,74,162,HIIT,10
36,177,73,159,HIIT,73
40,163,58,142,Cardio,99
27,189,100,152,Strength,64
44,167,82,101,Yoga,62
58,190,72,115,HIIT,28
29,177,111,95,Strength,85
52,158,70,172,HIIT,34
27,179,102,123,Strength,88
37,183,81,81,Cardio,103
49,165,90,91,Cycling,28
53,159,97,148,HIIT,119
46,151,79,89,Cardio,31
56,175,56,164,Cycling,44
46,164,102,150,Strength,17
45,194,105,136,Strength,16
34,167,114,102,HIIT,55
19,155,64,166,Strength,50
22,154,76,103,Yoga,47
43,186,78,82,HIIT,17
49,193,92,146,HIIT,25
26,181,51,117,Strength,102
49,187,90,152,Running,13
22,174,60,134,Cycling,107
57,187,84,166,HIIT,80
40,174,71,178,Running,19
23,178,102,142,Cardio,23
30,180,84,98,HIIT,118
42,185,61,151,Yoga,85
47,194,107,131,Yoga,28
54,184,81,123,Strength,76
51,192,112,129,HIIT,26
53,166,58,127,HIIT,33
36,196,86,150,HIIT,105
28,162,81,169,Cycling,33
35,190,89,151,Cardio,86
58,158,95,100,Cardio,48
30,196,57,112,Cardio,59
19,180,90,160,Strength,98
43,170,62,105,Cycling,21
27,170,89,159,HIIT,58
25,168,74,93,Yoga,31
39,182,88,118,Cardio,79
51,154,64,132,HIIT,19
38,196,98,125,Yoga,14
51,185,52,173,Yoga,38
23,183,114,171,Running,84
38,196,88,138,Yoga,36
18,170,89,95,Strength,10
59,163,106,160,Yoga,66
50,170,76,167,Yoga,10
21,192,67,178,Running,98
40,155,112,93,Yoga,43
56,165,56,103,Yoga,23
48,176,95,107,HIIT,84
59,177,69,103,Running,74
50,188,114,167,Running,86
38,167,102,133,Cardio,95
19,182,111,118,Cycling,74
56,159,56,164,Yoga,105
46,195,57,160,Yoga,54
43,162,60,158,HIIT,56
37,156,82,157,Yoga,15
32,185,64,153,Yoga,26
54,178,109,137,Strength,115
37,178,88,164,Cardio,101
42,174,103,179,Cycling,88
41,153,117,149,Yoga,93
30,154,112,91,Strength,49
55,166,76,110,Running,41
49,176,61,177,Cycling,115
18,196,101,161,Strength,80
34,174,98,89,HIIT,53
20,164,97,168,Yoga,79
35,194,100,113,Cycling,92
28,170,73,122,Strength,111
56,162,53,179,Cycling,47
18,168,78,103,Strength,98
57,162,75,123,Strength,90
29,165,102,114,Yoga,45
59,152,92,104,Yoga,49
27,193,82,139,HIIT,93
55,190,63,104,Strength,40
42,199,80,97,Yoga,115
29,197,74,158,HIIT,59
30,162,66,169,Yoga,102
36,166,87,121,Yoga,24
44,154,78,107,Cardio,97
29,192,112,148,Cardio,38
27,153,71,173,Running,40
23,187,110,99,Cycling,36
43,174,103,129,Cardio,106
42,188,102,157,Running,89
34,187,61,93,Cycling,103
51,172,71,137,Cycling,19
56,166,64,163,Running,80
58,166,79,153,Yoga,14
22,165,109,81,Yoga,65
30,156,68,109,Running,13
23,154,105,95,HIIT,63
45,158,106,108,HIIT,50
50,166,68,175,Strength,22
25,173,117,105,HIIT,74
31,166,90,171,HIIT,118
46,177,105,91,Cardio,118
58,182,95,110,Strength,31
38,152,71,139,HIIT,68
48,151,66,96,Yoga,73
29,169,65,158,Strength,59
42,160,104,86,Running,56
31,188,74,94,Yoga,102
24,160,53,95,Running,77
24,188,74,141,Cycling,83
40,186,83,137,Cardio,12
53,157,106,136,HIIT,41
31,173,110,150,Yoga,75
29,187,53,95,Cardio,42
27,177,113,175,Cycling,119
40,196,72,110,Strength,57
57,194,116,101,Cycling,33
20,170,83,97,Yoga,74
29,190,56,176,Yoga,38
44,156,119,143,Strength,59
32,175,119,165,Cycling,22
45,183,106,175,Cardio,23
52,177,100,179,HIIT,91
50,199,99,128,Running,64
18,183,79,106,Strength,39
25,156,75,115,HIIT,52
29,154,100,142,Cardio,18
43,192,64,142,Running,113
26,172,58,100,Yoga,103
19,152,62,132,Yoga,41
31,181,62,96,Cardio,101
38,182,100,129,Yoga,41
28,176,54,118,Cardio,28
58,170,115,99,Running,81
41,167,86,94,HIIT,65
38,155,77,161,Yoga,99
35,161,119,162,HIIT,68
52,183,107,144,Running,29
35,186,97,103,HIIT,18
24,152,101,81,HIIT,37
30,177,72,179,Running,66
35,180,107,114,Running,23
28,172,63,158,Strength,79
30,197,51,139,HIIT,115
27,184,100,116,HIIT,28
40,196,113,140,HIIT,63
45,158,62,127,Strength,111
41,182,96,107,Running,104
29,192,78,131,Cardio,47
46,166,117,95,HIIT,44
36,187,98,122,HIIT,112
58,192,101,84,Running,73
19,177,73,113,HIIT,50
51,168,64,163,Cardio,49
38,153,88,110,Cycling,50
20,153,86,153,Strength,115
56,166,61,102,Cycling,114
20,199,101,124,Cycling,62
52,196,59,176,Yoga,22
30,156,106,174,Cardio,26
27,154,55,137,HIIT,106
36,199,61,171,Cardio,31
27,171,70,165,Strength,28
31,172,86,126,Yoga,24
44,161,50,158,Strength,40
25,173,58,163,Strength,79
41,161,115,176,Strength,69
59,168,53,178,Running,54
50,156,77,92,Strength,11
59,172,100,113,Yoga,40
37,184,70,128,Strength,26
49,189,106,146,Cycling,65
22,181,71,136,Strength,75
55,173,64,133,Strength,90
46,196,58,130,HIIT,110
53,171,108,173,HIIT,44
31,158,69,139,Cycling,106
28,170,58,116,Strength,43
49,181,60,98,Cardio,74
40,173,55,149,Yoga,11
21,161,67,100,Yoga,87
33,192,119,169,Yoga,58
41,153,51,134,Yoga,27
32,177,77,154,Cycling,69
49,175,76,159,HIIT,18
55,184,61,160,Strength,48
46,161,98,161,Strength,34
37,195,56,147,Cycling,43
55,189,65,94,HIIT,36
36,170,91,172,HIIT,60
22,165,95,149,Strength,81
39,165,57,116,Cycling,28
52,174,61,173,Running,47
25,167,115,82,Cycling,33
40,198,72,132,Cycling,111
20,183,75,103,Strength,46
41,175,95,110,Cardio,48
32,170,96,138,Cardio,91
58,171,61,112,Yoga,104
23,166,50,110,Running,76
38,193,96,93,HIIT,56
46,192,84,127,Yoga,113
45,154,92,121,Strength,57
34,174,55,146,Strength,26
50,183,96,123,Strength,95
50,167,54,175,Cardio,72
34,183,71,97,HIIT,68
35,180,114,107,Cycling,79
52,197,83,148,Cycling,54
24,188,89,104,HIIT,20
25,198,71,174,Strength,77
20,197,117,139,Yoga,118
40,160,84,160,Running,17
56,169,67,120,HIIT,84
18,190,106,142,Running,100
24,167,55,95,HIIT,45
52,185,91,162,Yoga,33
57,189,63,107,Yoga,81
55,154,84,144,Strength,16
53,189,73,110,Cycling,62
23,177,95,137,Strength,10
19,182,71,138,Running,46
51,198,86,140,Yoga,92
40,173,99,146,Cardio,90
39,161,102,168,Strength,14
48,155,68,100,Cardio,107
48,150,50,142,Cardio,37
38,163,112,94,Cardio,113
43,156,71,104,Cardio,21
43,151,78,117,Yoga,43
22,156,81,115,Cycling,31
21,189,85,119,Strength,38
26,182,60,123,Yoga,109
44,159,52,179,Cardio,81
22,177,84,106,Yoga,22
33,179,85,137,Yoga,76
41,179,67,117,Strength,69
56,164,74,149,Strength,36
42,180,79,141,HIIT,102
46,160,82,92,Strength,28
25,184,97,178,Yoga,67
31,166,85,89,HIIT,57
19,194,85,106,Yoga,44
23,189,66,173,Cardio,88
47,177,63,156,Strength,22
34,155,69,169,HIIT,37
31,152,110,97,Yoga,98
50,160,91,137,Cycling,54
44,198,109,153,Yoga,29
52,164,57,175,Cycling,116
56,170,88,142,Cardio,14
44,181,60,172,Yoga,96
49,150,103,120,Cycling,92
21,174,78,136,HIIT,97
24,192,75,155,Cardio,105
26,179,94,101,HIIT,37
36,170,99,143,Yoga,93
34,194,70,139,Running,17
23,186,87,131,Strength,35
20,180,53,88,Running,55
45,179,87,127,Running,116
25,162,84,136,Strength,11
23,179,54,170,Running,57
47,173,104,84,Yoga,20
23,164,86,148,Running,83
43,182,70,87,Yoga,29
46,158,103,122,Strength,92
49,165,92,165,Strength,78
48,159,96,101,HIIT,31
38,199,73,157,Cardio,52
51,195,81,87,Strength,59
33,195,73,96,Cycling,95
29,174,76,84,Cardio,84
44,197,66,114,Strength,60
26,173,116,176,Strength,44
30,170,52,95,Cycling,53
54,172,102,102,Cardio,19
41,164,93,106,Cycling,53
30,174,108,150,Cardio,106
56,154,75,166,Cycling,68
53,165,69,118,Cycling,46
39,179,79,139,HIIT,10
58,165,91,173,HIIT,105
27,198,51,138,Cycling,14
38,166,72,88,Cardio,71
39,155,98,168,Yoga,97
23,191,107,121,Cycling,25
57,185,82,175,Cycling,53
56,184,67,169,Yoga,107
51,174,79,98,Cardio,106
33,194,110,111,Yoga,30
25,152,96,95,Cycling,36
20,177,80,100,Running,62
30,182,67,161,Running,97
42,171,63,87,HIIT,64
20,160,115,121,Running,73
25,186,83,80,Cycling,65
45,187,91,163,HIIT,55
40,196,94,132,Strength,42
46,178,96,179,Running,106
30,174,62,112,Yoga,115
40,193,115,85,Running,16
18,179,53,121,Strength,65
19,160,105,143,Strength,19
39,151,58,89,Strength,111
23,151,98,125,Yoga,107
37,192,95,178,Strength,82
31,156,78,105,HIIT,20
47,179,111,154,Cycling,22
29,169,50,101,Yoga,34
49,159,102,171,Cycling,118
26,152,89,100,Cardio,90
20,195,89,128,Cycling,46
53,171,88,97,Cycling,115
19,152,74,127,Cardio,11
47,165,78,150,HIIT,24
28,192,57,98,HIIT,18
50,180,102,177,Cycling,117
40,168,53,93,Cardio,58
36,197,93,142,Yoga,86
44,184,116,124,Yoga,110
21,184,88,166,Cycling,50
54,199,69,145,HIIT,54
36,182,72,167,Running,68
51,159,51,97,Cycling,52
35,152,72,99,Yoga,15
29,173,118,155,Cycling,19
22,190,66,155,Cycling,118
55,161,93,134,Strength,83
32,182,105,90,Strength,25
35,194,74,121,Cycling,33
48,156,65,145,HIIT,14
19,174,71,143,Yoga,59
45,196,92,87,Running,16
20,184,55,169,Strength,73
47,150,81,107,Running,100
49,180,112,97,Cardio,77
37,196,97,115,Yoga,25
51,167,119,116,Yoga,10
20,173,73,80,Yoga,79
32,172,90,80,Yoga,21
43,177,52,92,Yoga,94
19,175,101,95,Running,19
22,154,102,168,Cardio,22
25,153,101,81,Cycling,25
37,168,101,170,Running,25
45,166,80,177,Yoga,113
38,169,75,138,Cycling,103
28,166,75,80,HIIT,15
50,166,113,114,HIIT,71
32,194,77,112,HIIT,101
52,186,107,89,Yoga,80
44,189,67,164,Cycling,106
57,165,115,136,Cardio,85
31,198,67,141,Yoga,23
48,157,111,82,Strength,115
36,159,99,95,Cardio,22
50,163,86,148,Cycling,58
26,150,91,103,Cardio,34
34,191,85,154,HIIT,36
20,168,89,125,Running,27
54,154,85,172,Running,14
23,165,112,137,Strength,70
25,192,105,95,HIIT,118
29,198,99,108,Yoga,97
33,169,73,174,Running,47
33,150,74,162,Strength,79
30,193,73,115,HIIT,94
26,162,103,139,Running,12
39,187,119,166,HIIT,33
21,181,75,116,Strength,35
52,159,68,139,HIIT,116
33,178,91,112,HIIT,64
29,187,107,157,Cardio,36
48,185,77,119,Yoga,83
33,174,67,114,Strength,22
34,153,89,160,Strength,72
28,166,74,109,Yoga,88
54,154,109,101,Cardio,73
41,178,72,123,HIIT,50
39,190,111,93,HIIT,45
50,154,55,133,Running,15
46,192,76,124,Running,110
55,166,105,143,Running,33
36,181,92,124,HIIT,59
51,189,75,131,Strength,62
30,154,117,145,Cardio,39
58,183,81,145,Yoga,113
25,173,113,112,Cardio,34
47,199,86,145,Running,31
59,196,96,170,HIIT,15
59,192,79,109,Yoga,28
20,155,119,121,Strength,87
43,160,99,134,Yoga,38
57,155,108,136,Strength,104
27,168,59,83,Cycling,86
55,157,111,87,HIIT,31
32,189,75,134,Cycling,94
30,180,57,114,Cycling,90
59,171,87,140,HIIT,17
31,167,71,97,Cycling,25
53,196,111,134,Strength,40
42,181,115,134,Cycling,101
36,181,99,98,HIIT,89
46,174,73,93,Running,74
29,154,100,80,Cycling,58
31,162,54,129,Strength,21
22,176,113,143,Running,63
46,171,104,139,Yoga,13
19,195,95,84,Cardio,72
29,180,67,131,Running,100
32,159,91,130,Running,19
52,165,89,88,Running,64
42,185,88,153,Cycling,13
22,171,113,178,Cycling,13
58,167,103,167,Yoga,21
58,179,83,162,Strength,36
18,185,106,115,Cycling,97
33,151,118,153,Strength,65
35,166,119,100,HIIT,83
27,159,76,129,Yoga,78
48,178,58,138,Running,14
52,173,56,89,Strength,29
21,154,62,170,Strength,95
24,190,117,128,HIIT,107
23,190,89,149,Cardio,103
47,183,82,169,Running,63
35,162,68,125,Yoga,113
34,176,64,166,HIIT,50
22,173,68,159,Yoga,22
29,158,94,160,Cardio,119
23,191,104,169,Running,26
29,196,95,98,Cardio,42
44,155,97,165,HIIT,119
22,185,58,157,Yoga,71
58,165,90,88,Strength,103
26,165,77,120,Running,62
41,153,75,149,Yoga,108
28,159,73,171,Cycling,52
50,153,82,144,HIIT,115
24,181,93,160,Cycling,82
40,165,114,89,Cardio,65
22,190,52,165,Cycling,21
22,192,116,100,Cycling,44
30,197,81,90,HIIT,89
37,194,51,118,HIIT,91
32,171,112,81,Yoga,55
31,153,78,166,HIIT,61
49,168,55,175,Cardio,72
54,183,94,86,Cardio,87
37,151,119,99,Running,106
29,178,59,131,HIIT,52
25,150,116,159,Strength,100
44,178,99,149,Strength,27
43,188,75,84,HIIT,110
57,188,118,157,Cardio,52
23,157,55,138,Running,109
32,180,54,80,Strength,27
26,181,103,107,Yoga,81
52,169,112,80,Cycling,74
42,169,87,176,HIIT,42
28,154,112,171,Yoga,43
56,154,50,154,Strength,86
49,195,117,96,HIIT,57
33,166,67,127,Yoga,25
57,152,56,138,Cycling,63
48,194,71,129,Yoga,85
53,161,55,110,Cardio,36
35,186,88,91,Cardio,101
57,153,97,148,Cycling,117
41,156,111,137,Running,12
40,199,75,144,Running,36
19,188,94,121,Strength,77
49,164,68,104,HIIT,79
26,163,115,80,Running,12
55,154,113,86,Cardio,15
45,193,90,110,HIIT,104
26,172,111,94,Running,97
41,170,89,100,Yoga,97
55,192,85,97,HIIT,31
37,179,117,100,HIIT,43
31,183,56,130,Running,39
50,155,109,93,Running,63
42,172,56,159,Yoga,112
38,159,83,151,Cardio,107
52,196,112,154,Yoga,110
37,154,56,131,Cycling,102
36,193,100,168,Running,87
31,193,110,84,Yoga,111
24,192,56,139,Cardio,62
28,158,77,126,Cycling,13
45,158,71,165,Running,68
25,182,119,142,Running,30
45,190,85,166,Cycling,86
23,194,109,142,Cardio,85
27,190,111,102,Strength,40
23,156,113,164,Cardio,75
35,198,114,86,Yoga,110
28,183,81,105,Cycling,60
39,166,109,104,HIIT,57
32,162,96,106,HIIT,75
41,157,59,153,Cycling,63
47,178,61,145,Cycling,70
57,176,91,85,Yoga,118
44,178,51,89,HIIT,113
49,184,57,131,Cardio,48
56,171,119,133,HIIT,104
36,183,87,167,Running,93
55,158,116,81,Yoga,115
41,198,68,108,Running,86
57,190,104,125,Yoga,95
41,175,103,151,Strength,23
19,169,97,101,Yoga,54
25,163,89,96,HIIT,55
49,150,98,118,Cycling,102
25,192,75,103,HIIT,47
54,186,108,152,Running,113
